t,roll,pitch,yaw
1717604569.6606944,1.4672861120683165,-0.007456485954781944,-3.134814720217523
1717604569.672843,1.4682466607051854,-0.008034833503607208,-3.1371128820618477
1717604569.6787732,1.4691830619373794,-0.008372175324215076,-3.139317986192072
1717604569.6966846,1.470289854342355,-0.00894543337666529,3.141261006571036
1717604569.703235,1.4713092466069206,-0.008452638996042863,3.1387071105189706
1717604569.7150342,1.4722929596984655,-0.005585966591003688,3.1386510334559876
1717604569.7333548,1.4732916337694724,-0.003274497031278247,3.1404989003464694
1717604569.7447698,1.4743721879533966,-0.0010300522286110715,-3.140780730676658
1717604569.768725,1.4755129837930638,0.0015745269381307672,-3.139383031074748
1717604569.780769,1.4767137617651653,0.004007141199685058,-3.1377338871961418
1717604569.781173,1.4779433732192078,0.00656857952379456,-3.138759678621215
1717604569.8049889,1.4792027053476504,0.00831779244125063,-3.1407931332949173
1717604569.8108034,1.4804557755944536,0.01048688689393239,3.1408249120850833
1717604569.8286607,1.481749790645751,0.013096018224085158,3.140823929478586
1717604569.829134,1.4829669345822087,0.01524290013866028,3.139288166022681
1717604569.8587248,1.4840767248754854,0.01652091297415116,3.1369073559692673
1717604569.8886487,1.4851067815526748,0.016347067634120884,3.134123392174355
1717604569.9007585,1.4874958106913356,0.01590467653833081,3.1274992881048354
1717604569.9010453,1.4883450586707554,0.01520542714392672,3.1247933496055715
1717604569.9130564,1.488960925988574,0.014511671407382739,3.1221013068276564
1717604569.9309814,1.4893610048657218,0.013574492002097756,3.119538610799287
1717604569.9726598,1.4895861436147202,0.012623766113078975,3.1170633982974767
1717604569.9847112,1.4902479301379938,0.006476185397006063,3.1157998645332032
1717604569.9851222,1.4906005379812644,0.007578191341402786,3.1180078137709253
1717604569.9970849,1.4909832843637871,0.00847195372376965,3.1202997318743306
1717604570.0148444,1.4913832772764073,0.009373269838805409,3.1226299189660343
1717604570.0331862,1.4917862423121064,0.007612813124671036,3.1245431248436724
1717604570.0506926,1.4921866639661838,0.006781158206190226,3.126910089791713
1717604570.062661,1.4925496043449866,0.006191974890321961,3.1292777016935127
1717604570.0748186,1.4928491499394119,0.008490160390472571,3.130101307145122
1717604570.0809555,1.493088120523164,0.006210583598375508,3.128508062575616
1717604570.0987463,1.4932975013268086,0.003936975357943439,3.1268945674792317
